transaction_id,client_id,montant,heure,jour_semaine,categorie,pays,canal,est_fraude,timestamp,delta_transaction,nb_transactions_24h,montant_moyen_30j
TXN0062383,2505,74.63,19,4,alimentation,MA,mobile,0,2024-05-07 16:52:18,3284,5,54.45
TXN0056708,8706,0.98,9,0,loisirs,ES,carte_physique,0,2024-03-18 11:23:52,12773,3,1.74
TXN0075983,5701,78.71,20,5,sante,FR,mobile,0,2024-03-10 20:44:40,10824,3,150.02
TXN0061537,11298,9.63,11,4,tech,ES,mobile,0,2024-05-03 14:23:39,751,0,9.37
TXN0048962,6003,82.96,21,2,alimentation,ES,en_ligne,0,2024-06-14 23:03:40,276,2,102.52
TXN0097603,2829,21.44,19,5,alimentation,MA,carte_physique,0,2024-01-19 14:16:04,1723,4,23.63
TXN0054458,9108,46.44,20,4,loisirs,MA,carte_physique,0,2024-02-14 11:37:23,3162,5,71.33
TXN0084015,11397,204.38,22,4,transport,US,en_ligne,0,2024-05-29 02:18:47,5653,2,395.8
TXN0093897,9392,294.22,10,6,transport,MA,mobile,0,2024-04-24 02:50:11,4134,0,441.46
TXN0005093,6354,22.9,19,2,sante,MA,carte_physique,0,2024-04-14 08:15:09,3279,1,26.05
TXN0048796,9719,8.33,22,5,loisirs,FR,en_ligne,0,2024-02-07 16:50:21,1480,1,5.17
TXN0082567,12853,3.55,22,4,voyage,MA,carte_physique,0,2024-04-28 11:21:00,260,2,4.46
TXN0079964,7897,11.35,7,3,transport,MA,carte_physique,0,2024-01-10 20:07:28,4623,5,20.58
TXN0018593,2799,142.68,9,2,transport,MA,mobile,0,2024-04-10 20:21:41,8100,5,240.89
TXN0038137,11140,43.82,9,5,tech,MA,en_ligne,0,2024-01-14 00:35:59,1825,1,31.73
TXN0043416,6944,38.82,16,3,loisirs,MA,en_ligne,0,2024-02-24 17:23:29,7471,3,71.74
TXN0095107,10193,74.91,14,5,voyage,FR,carte_physique,0,2024-01-24 22:36:57,111,0,88.42
TXN0064244,11434,10.08,14,4,alimentation,MA,mobile,0,2024-03-13 16:43:14,934,2,5.21
TXN0080762,1072,1.51,10,4,transport,GB,en_ligne,0,2024-01-22 16:07:43,909,2,1.27
TXN0083020,11416,96.61,7,4,tech,FR,en_ligne,0,2024-01-19 19:57:58,1350,2,97.03
TXN0014085,6477,65.22,8,5,divers,MA,carte_physique,0,2024-02-11 18:34:53,2733,4,34.44
TXN0038667,12905,6.42,15,1,transport,MA,carte_physique,0,2024-06-21 10:02:53,231,3,9.62
TXN0035203,2512,79.57,8,0,transport,MA,carte_physique,0,2024-02-07 02:46:21,1337,3,90.92
TXN0084501,11427,157.27,12,6,alimentation,FR,mobile,0,2024-05-08 08:18:47,4788,3,153.63
TXN0063744,157,134.0,8,4,alimentation,FR,carte_physique,0,2024-03-22 08:08:31,3058,4,170.97
TXN0039153,13995,13.92,13,4,alimentation,FR,carte_physique,0,2024-03-28 23:44:12,2826,2,19.88
TXN0036240,11582,163.17,18,1,transport,MA,carte_physique,0,2024-06-20 14:23:16,8455,4,161.41
TXN0076138,11499,70.54,8,6,loisirs,ES,carte_physique,0,2024-01-02 00:34:00,9027,4,127.03
TXN0023742,968,7.06,17,0,divers,MA,en_ligne,0,2024-01-17 09:33:11,5556,1,11.79
TXN0033141,8915,170.52,12,6,divers,MA,carte_physique,0,2024-05-03 20:11:54,9687,1,147.1
TXN0070839,7750,19.1,22,6,alimentation,FR,en_ligne,0,2024-06-20 17:45:47,1410,1,19.85
TXN0053178,9625,135.74,12,3,voyage,MA,mobile,0,2024-05-15 03:10:48,4917,2,118.82
TXN0032847,12135,138.0,21,1,transport,MA,carte_physique,0,2024-06-03 22:08:44,4868,4,210.72
TXN0066992,9680,71.01,15,5,alimentation,MA,mobile,0,2024-06-15 11:19:55,1528,1,103.37
TXN0087195,2015,25.51,9,4,voyage,ES,carte_physique,0,2024-06-01 07:20:27,7519,2,28.9
TXN0098007,9148,162.9,18,4,sante,MA,en_ligne,0,2024-03-02 06:23:16,3645,3,209.23
TXN0041563,4003,28.33,7,1,voyage,FR,carte_physique,0,2024-04-03 08:21:33,651,6,45.2
TXN0031938,11156,94.76,8,2,transport,MA,carte_physique,0,2024-04-29 10:49:27,3439,4,79.77
TXN0053325,13838,36.39,13,1,voyage,MA,carte_physique,0,2024-04-23 06:24:31,553,4,24.29
TXN0034050,14013,87.32,16,5,transport,MA,en_ligne,0,2024-02-05 17:01:43,1166,5,112.03
TXN0077444,3376,19.24,12,0,divers,MA,mobile,0,2024-03-24 11:22:24,1780,5,21.32
TXN0010053,846,68.54,15,4,sante,GB,carte_physique,0,2024-02-15 20:44:09,1692,4,89.98
TXN0038543,10582,237.04,13,3,tech,FR,carte_physique,0,2024-02-12 03:19:54,18931,6,181.03
TXN0095426,9523,203.02,10,2,transport,MA,carte_physique,0,2024-05-03 00:00:05,2150,4,316.7
TXN0016326,11663,35.93,22,4,alimentation,ES,carte_physique,0,2024-06-07 16:00:44,1402,2,52.09
TXN0006890,13783,36.93,19,3,alimentation,MA,mobile,0,2024-02-22 12:02:42,7214,4,21.92
TXN0046725,3572,162.4,9,0,divers,MA,carte_physique,0,2024-02-22 17:49:21,4779,2,203.84
TXN0066428,7290,83.57,15,6,voyage,MA,mobile,0,2024-03-29 14:33:23,702,5,72.49
TXN0072316,11736,116.8,10,4,transport,MA,en_ligne,0,2024-01-07 08:57:12,2715,5,89.92
TXN0010661,13893,8.1,15,0,loisirs,US,carte_physique,0,2024-05-16 23:53:43,4766,6,8.01
TXN0062038,14136,176.21,13,6,alimentation,DE,carte_physique,0,2024-05-16 22:33:58,1232,1,236.51
TXN0034881,2464,96.02,18,2,loisirs,DE,en_ligne,0,2024-03-26 06:07:10,970,4,156.04
TXN0020474,11744,10.98,17,3,tech,MA,en_ligne,0,2024-01-20 16:43:02,1195,4,21.9
TXN0009618,8625,107.41,10,5,alimentation,MA,en_ligne,0,2024-02-16 01:37:25,376,4,204.32
TXN0023159,3062,12.6,10,5,alimentation,GB,carte_physique,0,2024-02-08 05:05:33,2222,2,15.93
TXN0097126,14342,80.01,12,2,alimentation,MA,mobile,0,2024-04-11 20:45:10,1078,1,46.07
TXN0023046,11042,4.45,18,0,transport,FR,en_ligne,0,2024-05-08 20:56:16,14151,1,5.04
TXN0079077,4391,27.91,9,1,transport,ES,en_ligne,0,2024-01-24 02:51:17,16644,0,19.88
TXN0036420,6387,114.16,13,2,sante,MA,mobile,0,2024-03-23 02:24:08,8075,3,91.84
TXN0096288,12420,126.92,13,1,loisirs,DE,en_ligne,0,2024-04-13 04:33:39,5276,3,174.38
TXN0016380,11411,139.88,7,2,loisirs,MA,en_ligne,0,2024-02-06 11:39:00,585,2,92.01
TXN0052061,3064,22.8,22,2,loisirs,FR,carte_physique,0,2024-03-23 04:28:26,3413,5,26.43
TXN0097333,11438,46.91,19,3,alimentation,ES,carte_physique,0,2024-04-16 09:53:23,1486,1,36.65
TXN0050941,13765,15.98,22,0,loisirs,FR,mobile,0,2024-01-09 15:08:38,3847,1,26.83
TXN0095460,11561,155.32,7,3,transport,MA,en_ligne,0,2024-01-25 13:39:51,1594,3,233.93
TXN0065521,3291,89.31,14,0,tech,MA,carte_physique,0,2024-01-08 12:20:47,3231,3,140.59
TXN0055289,10660,65.57,20,4,transport,FR,carte_physique,0,2024-02-18 18:47:38,1069,2,93.77
TXN0004783,5087,0.96,7,2,sante,MA,carte_physique,0,2024-03-17 18:57:34,35,5,1.68
TXN0092470,4555,150.87,10,2,loisirs,MA,carte_physique,0,2024-01-30 20:44:14,8616,1,285.05
TXN0039091,6511,83.69,7,5,sante,MA,mobile,0,2024-01-10 22:00:43,1476,2,146.91
TXN0081473,2776,76.26,8,2,alimentation,MA,carte_physique,0,2024-02-11 16:19:21,4128,1,64.09
TXN0014918,7442,30.83,18,4,tech,MA,carte_physique,0,2024-01-10 21:50:33,1975,2,46.12
TXN0012290,1565,32.94,15,5,voyage,MA,carte_physique,0,2024-06-08 00:44:37,481,1,21.44
TXN0068604,6309,72.25,21,2,sante,MA,carte_physique,0,2024-03-12 23:34:09,151,3,59.04
TXN0009553,655,79.05,18,1,transport,FR,en_ligne,0,2024-01-06 16:33:54,3345,3,81.3
TXN0043883,1605,36.36,17,5,transport,MA,mobile,0,2024-05-01 11:39:07,220,3,58.73
TXN0066461,9716,70.24,14,1,tech,MA,en_ligne,0,2024-05-17 03:00:33,8354,4,93.73
TXN0010979,76,289.73,14,0,loisirs,MA,en_ligne,0,2024-02-27 21:26:52,1354,2,221.74
TXN0039975,12418,224.69,9,5,tech,MA,carte_physique,0,2024-02-21 10:34:22,1108,5,306.07
TXN0046597,5701,56.81,13,0,transport,MA,carte_physique,0,2024-03-21 19:16:56,2452,3,39.97
TXN0047319,9693,108.71,6,0,alimentation,MA,en_ligne,0,2024-04-30 00:16:12,5195,3,203.08
TXN0033165,4119,59.25,10,6,transport,MA,carte_physique,0,2024-04-04 12:21:21,290,7,50.67
TXN0068766,7815,31.61,10,4,transport,US,carte_physique,0,2024-01-28 23:32:19,4632,3,18.25
TXN0017051,5124,54.75,20,6,sante,FR,carte_physique,0,2024-03-08 14:23:19,2985,1,46.16
TXN0014405,5645,5.22,7,6,divers,US,en_ligne,0,2024-06-09 18:57:45,4280,3,7.53
TXN0013441,6033,232.5,10,4,tech,ES,carte_physique,0,2024-05-16 08:18:11,414,3,201.59
TXN0061070,7502,33.42,15,0,transport,FR,mobile,0,2024-04-10 03:49:39,2798,5,62.51
TXN0015564,9606,22.2,16,5,voyage,FR,en_ligne,0,2024-03-11 19:07:50,3391,5,14.72
TXN0095014,1510,6.85,21,4,transport,MA,en_ligne,0,2024-01-04 22:25:34,2365,3,13.09
TXN0029662,1526,58.47,13,1,transport,MA,en_ligne,0,2024-01-17 12:30:21,7023,6,108.66
TXN0065665,5675,34.78,7,1,loisirs,MA,en_ligne,0,2024-04-09 23:09:52,1447,2,54.84
TXN0017262,4867,64.74,19,6,transport,FR,en_ligne,0,2024-05-11 02:44:38,7947,2,55.72
TXN0077448,14380,77.68,16,6,sante,MA,carte_physique,0,2024-05-22 17:19:54,3569,1,75.59
TXN0012510,13807,157.8,21,6,loisirs,MA,mobile,0,2024-05-02 20:10:38,3681,2,273.32
TXN0090115,9683,120.92,13,3,loisirs,MA,en_ligne,0,2024-04-10 10:00:11,12248,2,130.4
TXN0097511,2240,1.9,11,1,tech,ES,carte_physique,0,2024-02-20 20:16:18,9,2,3.02
TXN0069627,1900,108.17,18,3,voyage,ES,carte_physique,0,2024-02-20 06:46:34,264,2,76.01
TXN0009520,10764,48.23,17,4,alimentation,ES,mobile,0,2024-03-07 16:15:08,2339,1,46.38
TXN0033930,12127,12.64,9,2,alimentation,FR,en_ligne,0,2024-06-01 06:58:14,4308,3,22.28
TXN0095749,988,34.93,11,6,alimentation,ES,en_ligne,0,2024-02-10 01:22:35,2204,2,27.42
TXN0023207,8658,107.23,11,0,alimentation,MA,en_ligne,0,2024-01-07 13:23:08,3655,4,141.32
TXN0023389,9158,130.37,17,3,alimentation,MA,mobile,0,2024-03-14 23:53:56,591,2,184.81
TXN0048964,5143,30.77,13,6,sante,MA,mobile,0,2024-05-13 01:07:31,12144,3,22.41
TXN0019657,7216,24.74,12,1,transport,MA,carte_physique,0,2024-06-25 23:24:22,2497,3,15.03
TXN0052153,10253,149.71,6,4,loisirs,ES,carte_physique,0,2024-05-23 07:07:25,1030,0,202.68
TXN0075797,12516,42.52,10,1,loisirs,MA,mobile,0,2024-02-07 15:12:15,237,2,65.66
TXN0028856,14154,28.56,18,1,alimentation,FR,mobile,0,2024-04-28 07:35:37,3205,7,55.81
TXN0027352,14737,15.18,22,3,tech,GB,en_ligne,0,2024-02-02 16:54:11,3632,1,23.84
TXN0018775,1909,97.2,19,0,sante,FR,carte_physique,0,2024-06-26 11:20:15,108,2,183.79
TXN0093581,14529,2.83,15,5,transport,FR,carte_physique,0,2024-03-18 11:42:00,670,2,4.59
TXN0098722,13516,3.85,7,5,alimentation,FR,en_ligne,0,2024-05-30 22:15:35,7428,4,6.37
TXN0047535,5724,31.35,17,1,transport,MA,carte_physique,0,2024-02-22 08:40:27,3295,3,32.6
TXN0073308,4364,11.19,16,6,divers,MA,en_ligne,0,2024-04-16 09:07:20,2877,3,6.44
TXN0093033,1432,83.35,6,2,divers,FR,mobile,0,2024-02-21 20:52:32,4268,2,91.19
TXN0076536,1882,145.07,13,6,sante,MA,en_ligne,0,2024-06-08 19:59:18,3569,0,74.56
TXN0026139,6733,95.42,7,5,alimentation,DE,en_ligne,0,2024-04-18 04:21:00,3060,2,84.92
TXN0072630,11765,84.88,7,6,divers,MA,carte_physique,0,2024-01-18 01:43:15,5640,1,119.9
TXN0044925,6200,86.55,9,6,alimentation,MA,mobile,0,2024-03-08 18:13:59,1590,4,170.81
TXN0074841,8485,97.87,18,5,tech,MA,en_ligne,0,2024-05-15 05:38:33,1681,4,105.83
TXN0095147,10318,12.38,21,4,transport,MA,en_ligne,0,2024-04-16 12:15:02,136,5,22.26
TXN0030675,9807,73.4,10,3,alimentation,MA,en_ligne,0,2024-05-12 23:15:19,1029,7,68.55
TXN0064316,4194,1.77,13,3,alimentation,MA,carte_physique,0,2024-02-27 02:51:25,1377,2,1.55
TXN0065410,14156,12.48,6,1,alimentation,DE,carte_physique,0,2024-04-27 21:35:48,9560,2,13.25
TXN0065977,7738,19.9,12,6,alimentation,US,mobile,0,2024-02-15 13:05:32,3575,0,17.69
TXN0067162,6241,181.6,16,4,alimentation,ES,carte_physique,0,2024-05-19 12:52:47,2755,5,203.57
TXN0000430,226,39.73,21,1,loisirs,FR,carte_physique,0,2024-02-10 15:13:05,1764,4,58.61
TXN0084593,5423,1.15,17,4,loisirs,MA,en_ligne,0,2024-01-06 22:21:41,266,1,1.76
TXN0037642,5624,108.07,17,1,alimentation,MA,carte_physique,0,2024-01-06 07:03:35,928,2,202.0
TXN0009769,12313,9.15,19,0,loisirs,MA,carte_physique,0,2024-06-13 08:53:22,5652,2,13.4
TXN0066816,2287,51.95,22,6,alimentation,MA,carte_physique,0,2024-01-22 01:00:39,1431,1,103.45
TXN0087732,11393,42.1,12,6,alimentation,DE,carte_physique,0,2024-01-03 02:45:15,216,3,43.55
TXN0074392,469,183.9,11,4,tech,MA,mobile,0,2024-05-17 11:05:57,6652,2,220.36
TXN0052845,6132,16.36,11,2,transport,MA,en_ligne,0,2024-05-30 07:29:15,4714,2,22.44
TXN0023678,5944,143.55,21,6,alimentation,ES,mobile,0,2024-01-30 12:46:34,7327,3,138.03
TXN0099677,12208,155.4,9,4,transport,MA,en_ligne,0,2024-01-27 13:56:32,7469,4,252.23
TXN0069973,11862,2.12,13,2,alimentation,MA,carte_physique,0,2024-05-07 20:57:20,54,9,3.51
TXN0055799,14761,59.33,16,0,tech,ES,mobile,0,2024-03-25 12:50:14,2127,1,108.96
TXN0097099,10288,21.69,18,4,alimentation,MA,en_ligne,0,2024-02-09 21:34:04,1526,1,21.35
TXN0001568,11313,37.04,12,0,alimentation,US,en_ligne,0,2024-05-30 01:07:37,1519,6,65.96
TXN0007981,13010,59.21,18,3,voyage,DE,mobile,0,2024-05-18 08:57:58,2395,6,48.14
TXN0047478,2595,9.25,7,3,sante,MA,mobile,0,2024-06-17 05:08:06,2843,4,15.31
TXN0026551,9635,6.55,8,3,voyage,GB,en_ligne,0,2024-04-01 17:19:47,16365,1,4.19
TXN0075742,11825,63.82,13,6,voyage,MA,carte_physique,0,2024-02-13 10:58:48,4885,1,53.64
TXN0050133,543,160.88,10,1,alimentation,MA,mobile,0,2024-05-12 04:20:52,2944,1,87.06
TXN0065306,11107,11.04,21,4,transport,FR,carte_physique,0,2024-04-04 14:39:50,623,1,14.43
TXN0098245,8503,6.17,17,4,loisirs,MA,carte_physique,0,2024-05-26 21:43:47,6973,1,10.08
TXN0032622,14275,102.53,9,2,transport,ES,carte_physique,0,2024-01-16 14:15:52,402,2,202.73
TXN0053247,9201,56.86,20,2,divers,MA,carte_physique,0,2024-02-01 00:18:12,358,2,35.37
TXN0070508,939,80.97,13,6,alimentation,US,carte_physique,0,2024-01-23 00:03:44,8780,8,49.46
TXN0023431,10311,9.72,9,1,alimentation,MA,carte_physique,0,2024-04-07 17:47:06,2008,3,7.7
TXN0070365,11461,61.52,10,5,alimentation,MA,en_ligne,0,2024-06-24 13:46:37,1682,7,117.77
TXN0034190,14156,37.49,22,4,alimentation,MA,carte_physique,0,2024-05-22 01:55:11,1537,2,61.9
TXN0038721,5725,295.32,19,3,transport,FR,mobile,0,2024-01-25 00:59:48,1268,3,421.33
TXN0030263,8310,40.14,18,6,voyage,MA,carte_physique,0,2024-04-22 04:45:59,6852,2,52.58
TXN0026034,5681,11.61,21,6,tech,MA,mobile,0,2024-02-19 14:20:33,947,2,20.06
TXN0074377,13033,30.72,21,2,alimentation,MA,carte_physique,0,2024-03-13 17:56:47,64,3,58.83
TXN0017890,3775,8.96,18,0,alimentation,MA,mobile,0,2024-06-17 13:36:02,103,3,10.91
TXN0065829,7080,56.53,19,4,alimentation,MA,carte_physique,0,2024-01-27 04:52:23,3727,3,38.22
TXN0048823,11424,36.08,11,4,transport,GB,en_ligne,0,2024-02-26 01:38:18,12056,3,67.35
TXN0038764,12504,14.75,21,2,divers,MA,carte_physique,0,2024-04-10 08:36:57,6560,2,15.29
TXN0048635,4546,8.15,14,1,alimentation,MA,carte_physique,0,2024-03-12 12:36:53,6451,1,4.58
TXN0043973,1607,12.1,22,3,tech,GB,en_ligne,0,2024-05-01 16:21:21,3030,2,16.51
TXN0061532,6974,32.63,12,1,transport,FR,carte_physique,0,2024-06-07 13:42:14,2692,3,29.36
TXN0042452,3613,172.62,17,4,alimentation,MA,carte_physique,0,2024-05-08 15:53:40,1942,0,204.22
TXN0067490,11449,145.5,17,4,tech,MA,carte_physique,0,2024-04-02 00:46:33,2776,6,273.46
TXN0091337,2467,40.68,6,0,transport,US,en_ligne,0,2024-01-04 20:30:24,5769,5,31.75
TXN0015612,12443,17.89,11,2,tech,MA,carte_physique,0,2024-06-14 07:54:21,1984,1,24.93
TXN0055939,11354,17.71,9,4,transport,ES,carte_physique,0,2024-02-20 16:22:58,10676,4,29.24
TXN0084020,4595,106.03,13,0,sante,MA,mobile,0,2024-03-26 06:08:09,916,1,211.45
TXN0045199,7582,15.82,15,5,transport,ES,carte_physique,0,2024-02-14 07:21:58,341,3,26.27
TXN0010232,6208,7.91,8,1,alimentation,MA,en_ligne,0,2024-02-20 14:54:02,1394,1,5.82
TXN0022130,8565,30.43,20,3,alimentation,MA,carte_physique,0,2024-04-12 01:57:33,328,5,52.47
TXN0017860,5180,102.26,15,6,transport,MA,carte_physique,0,2024-01-16 19:47:36,2403,3,72.56
TXN0091205,7496,15.25,11,4,alimentation,GB,en_ligne,0,2024-01-20 15:51:34,3586,6,26.42
TXN0062272,12166,6.51,6,2,divers,MA,carte_physique,0,2024-03-27 15:54:19,2371,1,7.48
TXN0061924,3926,93.16,21,5,loisirs,FR,mobile,0,2024-05-20 04:15:45,4103,5,124.87
TXN0051054,568,209.46,7,1,sante,MA,carte_physique,0,2024-05-28 23:33:18,4967,2,307.65
TXN0080478,13725,262.63,13,1,transport,MA,mobile,0,2024-06-03 18:15:55,6602,5,391.91
TXN0086521,13076,72.68,7,6,loisirs,FR,carte_physique,0,2024-02-14 11:14:13,607,2,68.42
TXN0058012,1236,58.35,18,3,tech,FR,mobile,0,2024-03-01 14:24:52,11359,2,32.79
TXN0002499,12583,12.56,12,3,voyage,GB,carte_physique,0,2024-05-18 17:14:19,113,2,16.89
TXN0002381,918,113.81,20,1,alimentation,GB,en_ligne,0,2024-06-19 14:38:39,1209,2,120.13
TXN0064917,8829,100.66,8,4,transport,FR,carte_physique,0,2024-01-18 19:43:19,8389,1,63.61
TXN0006065,2605,30.87,7,6,sante,MA,carte_physique,0,2024-01-06 19:43:26,4991,5,47.84
TXN0070973,8407,11.23,21,6,alimentation,US,carte_physique,0,2024-02-18 09:29:15,2630,5,12.45
TXN0063683,2440,381.42,13,4,loisirs,MA,mobile,0,2024-03-29 01:15:19,7513,2,400.54
TXN0028097,1747,59.84,6,4,divers,MA,en_ligne,0,2024-02-11 13:13:40,2061,9,106.64
TXN0025783,33,151.99,17,5,alimentation,ES,carte_physique,0,2024-03-31 20:04:36,7868,1,224.88
TXN0003398,11436,17.62,7,3,alimentation,FR,mobile,0,2024-03-19 16:08:58,1266,2,31.46
TXN0076132,4713,54.21,21,5,divers,MA,en_ligne,0,2024-02-23 06:06:03,1802,3,62.93
TXN0031753,5480,43.47,13,0,voyage,MA,en_ligne,0,2024-04-22 10:39:17,1229,3,82.38
TXN0023243,5752,33.13,10,3,alimentation,MA,carte_physique,0,2024-06-21 17:43:39,1474,3,33.38
TXN0030826,7692,33.45,14,6,alimentation,FR,mobile,0,2024-04-19 15:49:16,1092,4,55.45
TXN0061632,3207,44.04,21,0,alimentation,US,carte_physique,0,2024-02-28 20:23:36,4230,4,46.02
TXN0050888,13134,13.4,9,6,transport,MA,carte_physique,0,2024-03-11 11:46:31,2655,4,10.12
TXN0096023,1046,4.58,6,4,transport,MA,carte_physique,0,2024-02-23 16:10:51,2050,2,5.59
TXN0002227,12192,3.64,11,2,sante,MA,carte_physique,0,2024-04-04 03:52:58,4117,1,4.74
TXN0002960,11016,139.64,17,3,tech,DE,mobile,0,2024-04-20 09:46:45,3500,0,231.51
TXN0047140,9034,3.38,19,1,sante,FR,carte_physique,0,2024-02-02 10:39:40,2045,5,6.52
TXN0040933,1050,13.42,15,2,alimentation,DE,en_ligne,0,2024-04-21 13:15:21,7046,1,14.71
TXN0049933,1466,130.55,11,4,sante,MA,carte_physique,0,2024-05-31 12:58:51,3036,2,154.83
TXN0097763,1806,129.54,21,3,transport,MA,mobile,0,2024-06-19 11:53:26,3051,2,240.19
TXN0011099,12502,55.46,8,2,voyage,US,mobile,0,2024-03-14 01:15:16,4054,2,79.72
TXN0069636,41,47.2,20,4,tech,MA,carte_physique,0,2024-04-26 01:46:44,2853,6,91.17
TXN0019013,3240,222.17,10,4,sante,MA,en_ligne,0,2024-01-01 11:28:33,6132,5,241.93
TXN0084818,12768,20.76,20,0,loisirs,US,en_ligne,0,2024-03-07 05:03:19,1707,3,16.84
TXN0052465,2670,54.6,13,4,alimentation,MA,carte_physique,0,2024-03-14 04:13:32,4744,7,95.94
TXN0017022,1946,6.3,16,6,transport,MA,en_ligne,0,2024-01-08 01:02:17,5701,5,11.52
TXN0052613,11186,1.04,12,5,divers,MA,en_ligne,0,2024-02-09 20:21:52,581,3,1.09
TXN0058199,10260,84.26,18,4,transport,MA,carte_physique,0,2024-03-07 00:32:06,571,3,69.39
TXN0036252,9211,11.0,21,2,sante,GB,carte_physique,0,2024-05-08 22:42:13,4701,3,6.71
TXN0095151,1343,6.9,20,1,sante,MA,carte_physique,0,2024-03-31 04:21:00,2496,1,8.66
TXN0012779,5388,127.63,7,0,loisirs,MA,mobile,0,2024-04-09 00:59:53,766,4,112.61
TXN0033090,5492,110.45,21,4,loisirs,FR,en_ligne,0,2024-06-22 11:40:31,1246,3,121.12
TXN0047902,7907,33.7,6,1,loisirs,FR,carte_physique,0,2024-05-22 03:42:54,290,3,57.79
TXN0002498,9990,50.88,8,1,divers,MA,carte_physique,0,2024-03-04 17:19:03,9401,2,74.37
TXN0010697,8364,175.24,22,4,transport,GB,en_ligne,0,2024-01-25 09:52:43,8747,3,258.54
TXN0023420,14260,125.12,12,1,alimentation,FR,carte_physique,0,2024-02-25 21:28:38,9103,3,194.88
TXN0068327,4401,132.9,21,4,sante,MA,carte_physique,0,2024-04-22 03:08:59,7584,4,223.66
TXN0097967,12237,173.2,16,0,transport,MA,carte_physique,0,2024-03-08 07:25:11,293,3,268.45
TXN0009613,5566,7.17,13,0,sante,DE,carte_physique,0,2024-05-09 22:05:50,5432,5,9.93
TXN0077999,12287,45.39,21,2,transport,ES,carte_physique,0,2024-01-01 08:34:09,3156,0,40.0
TXN0075104,1389,255.8,11,1,loisirs,DE,carte_physique,0,2024-06-17 01:47:27,5917,3,368.16
TXN0052486,14028,264.21,17,5,transport,MA,en_ligne,0,2024-01-20 14:53:36,833,1,254.89
TXN0081645,5321,12.25,20,3,loisirs,MA,carte_physique,0,2024-05-02 22:41:41,12201,2,8.91
TXN0075428,9538,47.49,18,3,loisirs,MA,carte_physique,0,2024-03-08 23:18:21,7530,2,92.49
TXN0058690,8096,139.41,6,6,loisirs,MA,carte_physique,0,2024-04-10 08:19:27,435,2,202.96
TXN0045016,5148,12.65,19,4,alimentation,US,carte_physique,0,2024-05-24 20:36:28,16178,2,9.98
TXN0086203,5965,161.83,15,2,loisirs,FR,mobile,0,2024-04-14 00:13:04,6970,3,220.48
TXN0022895,10639,126.32,12,6,transport,MA,en_ligne,0,2024-06-09 19:44:58,4091,0,96.78
TXN0058804,5379,86.07,11,0,transport,GB,en_ligne,0,2024-06-22 11:47:50,1981,2,105.51
TXN0075130,4384,11.02,17,2,tech,US,carte_physique,0,2024-06-18 10:05:51,148,4,21.78
TXN0019379,4571,92.46,21,5,loisirs,FR,en_ligne,0,2024-06-04 19:05:05,2523,1,175.66
TXN0001621,13088,24.28,10,4,transport,DE,carte_physique,0,2024-06-16 10:22:34,6894,4,39.0
TXN0044637,475,75.01,10,0,tech,ES,carte_physique,0,2024-02-12 19:29:39,2469,3,113.42
TXN0060856,3794,601.67,8,1,loisirs,DE,mobile,0,2024-04-17 05:37:06,7232,2,695.1
TXN0071684,3976,53.1,12,6,alimentation,ES,carte_physique,0,2024-06-06 09:46:35,5521,3,67.43
TXN0090767,7892,37.2,20,2,tech,DE,carte_physique,0,2024-03-11 15:14:33,5370,2,34.38
TXN0039792,3295,15.54,13,3,loisirs,US,carte_physique,0,2024-02-17 10:22:43,4470,3,24.78
TXN0021748,1689,48.64,14,3,loisirs,MA,en_ligne,0,2024-02-29 12:13:55,5958,3,85.51
TXN0062593,14017,127.03,9,0,voyage,MA,carte_physique,0,2024-06-14 23:33:44,6795,5,136.27
TXN0069493,5424,103.55,20,3,alimentation,FR,en_ligne,0,2024-03-13 08:33:24,8856,1,121.17
TXN0012545,350,140.27,11,6,transport,MA,carte_physique,0,2024-03-02 17:47:34,2256,4,118.58
TXN0068249,12174,131.86,16,5,transport,MA,carte_physique,0,2024-05-06 02:50:51,2332,2,228.22
TXN0086352,13005,16.24,18,6,transport,GB,carte_physique,0,2024-03-30 10:53:03,1674,2,8.59
TXN0086181,5486,175.6,9,2,alimentation,MA,mobile,0,2024-05-03 08:12:15,636,3,157.49
TXN0033192,13928,36.71,7,2,tech,MA,carte_physique,0,2024-01-29 06:27:02,516,3,53.46
TXN0063002,12169,62.16,8,6,transport,MA,en_ligne,0,2024-05-14 11:47:06,959,2,49.56
TXN0056836,10390,30.72,15,6,loisirs,MA,en_ligne,0,2024-05-25 19:45:17,3484,2,40.6
TXN0019469,3977,181.87,9,4,alimentation,MA,en_ligne,0,2024-01-20 18:16:12,3183,5,311.51
TXN0028480,9765,93.74,7,3,sante,ES,carte_physique,0,2024-03-29 22:29:33,9176,1,80.77
TXN0091845,698,126.57,21,0,voyage,MA,carte_physique,0,2024-02-17 07:38:46,2542,4,208.44
TXN0044847,6997,90.03,21,5,transport,MA,carte_physique,0,2024-01-18 09:34:25,262,1,86.07
TXN0013509,2423,10.8,7,0,alimentation,MA,mobile,0,2024-06-15 08:39:08,1134,4,15.58
TXN0024803,98,10.67,16,5,transport,ES,en_ligne,0,2024-03-10 02:07:45,6663,4,19.71
TXN0096139,10679,58.42,22,1,alimentation,MA,mobile,0,2024-03-12 00:57:46,4466,6,80.81
TXN0064960,13993,131.58,6,4,alimentation,MA,mobile,0,2024-05-12 01:52:27,1162,3,199.95
